00755|PR   |PR||
00756|PR   |PR||
00757|42180|PR|Micropolitan|Santa Isabel, PR
00758|PR   |PR||
00759|PR   |PR||
00760|PR   |PR||
00761|PR   |PR||
00762|PR   |PR||
00763|PR   |PR||
00764|PR   |PR||
00765|PR   |PR||
00766|38660|PR|Metropolitan|Ponce, PR
00767|41980|PR|Metropolitan|San Juan-Carolina-Caguas, PR
00768|PR   |PR||
00769|17620|PR|Micropolitan|Coamo, PR
00770|PR   |PR||
00771|41980|PR|Metropolitan|San Juan-Carolina-Caguas, PR
00772|41980|PR|Metropolitan|San Juan-Carolina-Caguas, PR
00773|41980|PR|Metropolitan|San Juan-Carolina-Caguas, PR
00774|PR   |PR||
00775|PR   |PR||
00776|PR   |PR||
00777|41980|PR|Metropolitan|San Juan-Carolina-Caguas, PR
00778|41980|PR|Metropolitan|San Juan-Carolina-Caguas, PR
00779|PR   |PR||
00780|38660|PR|Metropolitan|Ponce, PR
00781|PR   |PR||
00782|41980|PR|Metropolitan|San Juan-Carolina-Caguas, PR
00783|41980|PR|Metropolitan|San Juan-Carolina-Caguas, PR
00784|25020|PR|Metropolitan|Guayama, PR
00785|25020|PR|Metropolitan|Guayama, PR
00786|41980|PR|Metropolitan|San Juan-Carolina-Caguas, PR
00787|PR   |PR||
00788|PR   |PR||
00789|PR   |PR||
00790|PR   |PR||
00791|41980|PR|Metropolitan|San Juan-Carolina-Caguas, PR
00792|41980|PR|Metropolitan|San Juan-Carolina-Caguas, PR
00793|PR   |PR||
00794|41980|PR|Metropolitan|San Juan-Carolina-Caguas, PR
00795|38660|PR|Metropolitan|Ponce, PR
00796|PR   |PR||
00797|PR   |PR||
00798|PR   |PR||
00799|PR   |PR||
00800|VI   |VI||
00801|VI   |VI||
00802|VI   |VI||
00803|VI   |VI||
00804|VI   |VI||
00805|VI   |VI||
00806|VI   |VI||
00807|VI   |VI||
00808|VI   |VI||
00809|VI   |VI||
00810|VI   |VI||
00811|VI   |VI||
00812|VI   |VI||
00813|VI   |VI||
00814|VI   |VI||
00815|VI   |VI||
00816|VI   |VI||
00817|VI   |VI||
00818|VI   |VI||
00819|VI   |VI||
00820|VI   |VI||
00821|VI   |VI||
00823|VI   |VI||
00824|VI   |VI||
00825|VI   |VI||
00826|VI   |VI||
00828|VI   |VI||
00829|VI   |VI||
00830|VI   |VI||
00831|VI   |VI||
00832|VI   |VI||
00833|VI   |VI||
00834|VI   |VI||
00835|VI   |VI||
00836|VI   |VI||
00837|VI   |VI||
00838|VI   |VI||
00840|VI   |VI||
00841|VI   |VI||
00842|VI   |VI||
00843|VI   |VI||
00844|VI   |VI||
00845|VI   |VI||
00846|VI   |VI||
00847|VI   |VI||
00850|VI   |VI||
00851|VI   |VI||
00852|VI   |VI||
00853|VI   |VI||
00854|VI   |VI||
00855|VI   |VI||
00856|VI   |VI||
00857|VI   |VI||
00858|VI   |VI||
00859|VI   |VI||
00860|VI   |VI||
00861|VI   |VI||
00863|VI   |VI||
00864|VI   |VI||
00867|VI   |VI||
00869|VI   |VI||
00870|VI   |VI||
00871|VI   |VI||
00872|VI   |VI||
00873|VI   |VI||
00874|VI   |VI||
00875|VI   |VI||
00876|VI   |VI||
00877|VI   |VI||
00880|VI   |VI||
00881|VI   |VI||
00882|VI   |VI||
00883|VI   |VI||
00884|VI   |VI||
00885|VI   |VI||
00886|VI   |VI||
00888|VI   |VI||
00890|VI   |VI||
00891|VI   |VI||
00894|VI   |VI||
00895|VI   |VI||
00896|VI   |VI||
00897|VI   |VI||
00898|VI   |VI||
00900|PR   |PR||
00901|41980|PR|Metropolitan|San Juan-Carolina-Caguas, PR
00902|41980|PR|Metropolitan|San Juan-Carolina-Caguas, PR
00903|PR   |PR||
00904|PR   |PR||
00905|PR   |PR||
00906|PR   |PR||
00907|41980|PR|Metropolitan|San Juan-Carolina-Caguas, PR
00908|41980|PR|Metropolitan|San Juan-Carolina-Caguas, PR
00909|41980|PR|Metropolitan|San Juan-Carolina-Caguas, PR
00910|41980|PR|Metropolitan|San Juan-Carolina-Caguas, PR
00911|41980|PR|Metropolitan|San Juan-Carolina-Caguas, PR
00912|41980|PR|Metropolitan|San Juan-Carolina-Caguas, PR
00913|41980|PR|Metropolitan|San Juan-Carolina-Caguas, PR
00914|41980|PR|Metropolitan|San Juan-Carolina-Caguas, PR
00915|41980|PR|Metropolitan|San Juan-Carolina-Caguas, PR
00916|41980|PR|Metropolitan|San Juan-Carolina-Caguas, PR
00917|41980|PR|Metropolitan|San Juan-Carolina-Caguas, PR
00918|41980|PR|Metropolitan|San Juan-Carolina-Caguas, PR
00919|41980|PR|Metropolitan|San Juan-Carolina-Caguas, PR
00920|41980|PR|Metropolitan|San Juan-Carolina-Caguas, PR
00921|41980|PR|Metropolitan|San Juan-Carolina-Caguas, PR
00922|41980|PR|Metropolitan|San Juan-Carolina-Caguas, PR
00923|41980|PR|Metropolitan|San Juan-Carolina-Caguas, PR
00924|41980|PR|Metropolitan|San Juan-Carolina-Caguas, PR
00925|41980|PR|Metropolitan|San Juan-Carolina-Caguas, PR
00926|41980|PR|Metropolitan|San Juan-Carolina-Caguas, PR
00927|41980|PR|Metropolitan|San Juan-Carolina-Caguas, PR
00928|41980|PR|Metropolitan|San Juan-Carolina-Caguas, PR
00929|41980|PR|Metropolitan|San Juan-Carolina-Caguas, PR
00930|PR   |PR||
00931|41980|PR|Metropolitan|San Juan-Carolina-Caguas, PR
00932|PR   |PR||
00933|PR   |PR||
00934|41980|PR|Metropolitan|San Juan-Carolina-Caguas, PR
00935|41980|PR|Metropolitan|San Juan-Carolina-Caguas, PR
00936|41980|PR|Metropolitan|San Juan-Carolina-Caguas, PR
00937|41980|PR|Metropolitan|San Juan-Carolina-Caguas, PR
00938|PR   |PR||
00939|PR   |PR||
00940|41980|PR|Metropolitan|San Juan-Carolina-Caguas, PR
00941|PR   |PR||
00942|PR   |PR||
00943|PR   |PR||
00944|PR   |PR||
00945|PR   |PR||
00946|PR   |PR||
00947|PR   |PR||
00948|PR   |PR||
00949|41980|PR|Metropolitan|San Juan-Carolina-Caguas, PR
00950|41980|PR|Metropolitan|San Juan-Carolina-Caguas, PR
00951|41980|PR|Metropolitan|San Juan-Carolina-Caguas, PR
00952|41980|PR|Metropolitan|San Juan-Carolina-Caguas, PR
00953|41980|PR|Metropolitan|San Juan-Carolina-Caguas, PR
00954|41980|PR|Metropolitan|San Juan-Carolina-Caguas, PR
00955|PR   |PR||
00956|41980|PR|Metropolitan|San Juan-Carolina-Caguas, PR
00957|41980|PR|Metropolitan|San Juan-Carolina-Caguas, PR
00958|41980|PR|Metropolitan|San Juan-Carolina-Caguas, PR
00959|41980|PR|Metropolitan|San Juan-Carolina-Caguas, PR
00960|41980|PR|Metropolitan|San Juan-Carolina-Caguas, PR
00961|41980|PR|Metropolitan|San Juan-Carolina-Caguas, PR
00962|41980|PR|Metropolitan|San Juan-Carolina-Caguas, PR
00963|41980|PR|Metropolitan|San Juan-Carolina-Caguas, PR
00965|41980|PR|Metropolitan|San Juan-Carolina-Caguas, PR
00966|41980|PR|Metropolitan|San Juan-Carolina-Caguas, PR
00967|PR   |PR||
00968|41980|PR|Metropolitan|San Juan-Carolina-Caguas, PR
00969|41980|PR|Metropolitan|San Juan-Carolina-Caguas, PR
00970|41980|PR|Metropolitan|San Juan-Carolina-Caguas, PR
00971|41980|PR|Metropolitan|San Juan-Carolina-Caguas, PR
00972|PR   |PR||
00973|PR   |PR||
00974|PR   |PR||
00975|41980|PR|Metropolitan|San Juan-Carolina-Caguas, PR
00976|41980|PR|Metropolitan|San Juan-Carolina-Caguas, PR
00977|41980|PR|Metropolitan|San Juan-Carolina-Caguas, PR
00978|PR   |PR||
00979|41980|PR|Metropolitan|San Juan-Carolina-Caguas, PR
00980|PR   |PR||
00981|41980|PR|Metropolitan|San Juan-Carolina-Caguas, PR
00982|41980|PR|Metropolitan|San Juan-Carolina-Caguas, PR
00983|41980|PR|Metropolitan|San Juan-Carolina-Caguas, PR
00984|41980|PR|Metropolitan|San Juan-Carolina-Caguas, PR
00985|41980|PR|Metropolitan|San Juan-Carolina-Caguas, PR
00986|41980|PR|Metropolitan|San Juan-Carolina-Caguas, PR
00987|41980|PR|Metropolitan|San Juan-Carolina-Caguas, PR
00988|41980|PR|Metropolitan|San Juan-Carolina-Caguas, PR
00989|PR   |PR||
00990|PR   |PR||
00991|PR   |PR||
00992|PR   |PR||
00993|PR   |PR||
00994|PR   |PR||
00995|PR   |PR||
00996|PR   |PR||
00997|PR   |PR||
00998|PR   |PR||
01000|MA   |MA||
01001|44140|MA|Metropolitan|Springfield, MA
01002|44140|MA|Metropolitan|Springfield, MA
01003|44140|MA|Metropolitan|Springfield, MA
01004|44140|MA|Metropolitan|Springfield, MA
01005|49340|MA|Metropolitan|Worcester, MA-CT
01006|MA   |MA||
01007|44140|MA|Metropolitan|Springfield, MA
01008|44140|MA|Metropolitan|Springfield, MA
01009|44140|MA|Metropolitan|Springfield, MA
01010|44140|MA|Metropolitan|Springfield, MA
01011|44140|MA|Metropolitan|Springfield, MA
01012|44140|MA|Metropolitan|Springfield, MA
01013|44140|MA|Metropolitan|Springfield, MA
01014|44140|MA|Metropolitan|Springfield, MA
01016|MA   |MA||
01017|MA   |MA||
01018|MA   |MA||
01020|44140|MA|Metropolitan|Springfield, MA
01021|44140|MA|Metropolitan|Springfield, MA
01022|44140|MA|Metropolitan|Springfield, MA
01023|MA   |MA||
01025|MA   |MA||
01026|44140|MA|Metropolitan|Springfield, MA
01027|44140|MA|Metropolitan|Springfield, MA
01028|44140|MA|Metropolitan|Springfield, MA
01029|38340|MA|Metropolitan|Pittsfield, MA
01030|44140|MA|Metropolitan|Springfield, MA
01031|49340|MA|Metropolitan|Worcester, MA-CT
01032|44140|MA|Metropolitan|Springfield, MA
01033|44140|MA|Metropolitan|Springfield, MA
01034|44140|MA|Metropolitan|Springfield, MA
01035|44140|MA|Metropolitan|Springfield, MA
01036|44140|MA|Metropolitan|Springfield, MA
01037|49340|MA|Metropolitan|Worcester, MA-CT
01038|44140|MA|Metropolitan|Springfield, MA
01039|44140|MA|Metropolitan|Springfield, MA
01040|44140|MA|Metropolitan|Springfield, MA
01041|44140|MA|Metropolitan|Springfield, MA
01042|MA   |MA||
01045|MA   |MA||
01046|MA   |MA||
01047|MA   |MA||
01050|44140|MA|Metropolitan|Springfield, MA
01051|MA   |MA||
01052|MA   |MA||
01053|44140|MA|Metropolitan|Springfield, MA
01054|24640|MA|Micropolitan|Greenfield Town, MA
01055|MA   |MA||
01056|44140|MA|Metropolitan|Springfield, MA
01057|44140|MA|Metropolitan|Springfield, MA
01058|MA   |MA||
01059|44140|MA|Metropolitan|Springfield, MA
01060|44140|MA|Metropolitan|Springfield, MA
01061|44140|MA|Metropolitan|Springfield, MA
01062|44140|MA|Metropolitan|Springfield, MA
01063|44140|MA|Metropolitan|Springfield, MA
01065|MA   |MA||
01066|44140|MA|Metropolitan|Springfield, MA
01068|49340|MA|Metropolitan|Worcester, MA-CT
01069|44140|MA|Metropolitan|Springfield, MA
01070|44140|MA|Metropolitan|Springfield, MA
01071|44140|MA|Metropolitan|Springfield, MA
01072|24640|MA|Micropolitan|Greenfield Town, MA
01073|44140|MA|Metropolitan|Springfield, MA
01074|49340|MA|Metropolitan|Worcester, MA-CT
01075|44140|MA|Metropolitan|Springfield, MA
01077|44140|MA|Metropolitan|Springfield, MA
01079|44140|MA|Metropolitan|Springfield, MA
01080|44140|MA|Metropolitan|Springfield, MA
01081|44140|MA|Metropolitan|Springfield, MA
01082|44140|MA|Metropolitan|Springfield, MA
01083|49340|MA|Metropolitan|Worcester, MA-CT
01084|44140|MA|Metropolitan|Springfield, MA
01085|44140|MA|Metropolitan|Springfield, MA
01086|MA   |MA||
01088|44140|MA|Metropolitan|Springfield, MA
01089|44140|MA|Metropolitan|Springfield, MA
01090|44140|MA|Metropolitan|Springfield, MA
01092|49340|MA|Metropolitan|Worcester, MA-CT
01093|24640|MA|Micropolitan|Greenfield Town, MA
01094|49340|MA|Metropolitan|Worcester, MA-CT
01095|44140|MA|Metropolitan|Springfield, MA
01096|44140|MA|Metropolitan|Springfield, MA
01097|MA   |MA||
01098|44140|MA|Metropolitan|Springfield, MA
01100|MA   |MA||
01101|44140|MA|Metropolitan|Springfield, MA
01102|MA   |MA||
01103|44140|MA|Metropolitan|Springfield, MA
01104|44140|MA|Metropolitan|Springfield, MA
01105|44140|MA|Metropolitan|Springfield, MA
01106|44140|MA|Metropolitan|Springfield, MA
01107|44140|MA|Metropolitan|Springfield, MA
01108|44140|MA|Metropolitan|Springfield, MA
01109|44140|MA|Metropolitan|Springfield, MA
01110|MA   |MA||
01111|44140|MA|Metropolitan|Springfield, MA
01113|MA   |MA||
01114|MA   |MA||
01115|44140|MA|Metropolitan|Springfield, MA
01116|44140|MA|Metropolitan|Springfield, MA
01117|MA   |MA||
01118|44140|MA|Metropolitan|Springfield, MA
01119|44140|MA|Metropolitan|Springfield, MA
01120|MA   |MA||
01121|MA   |MA||
01122|MA   |MA||
01123|MA   |MA||
01124|MA   |MA||
01126|MA   |MA||
01128|44140|MA|Metropolitan|Springfield, MA
01129|44140|MA|Metropolitan|Springfield, MA
01135|MA   |MA||
01136|MA   |MA||
01137|MA   |MA||
01138|44140|MA|Metropolitan|Springfield, MA
01139|44140|MA|Metropolitan|Springfield, MA
01140|MA   |MA||
01141|MA   |MA||
01142|MA   |MA||
01143|MA   |MA||
01144|44140|MA|Metropolitan|Springfield, MA
01145|MA   |MA||
01146|MA   |MA||
01147|MA   |MA||
01150|MA   |MA||
01151|44140|MA|Metropolitan|Springfield, MA
01152|44140|MA|Metropolitan|Springfield, MA
01153|MA   |MA||
01154|MA   |MA||
01155|MA   |MA||
01156|MA   |MA||
01157|MA   |MA||
01158|MA   |MA||
01159|MA   |MA||
01160|MA   |MA||
01161|MA   |MA||
01169|MA   |MA||
01170|MA   |MA||
01172|MA   |MA||
01173|MA   |MA||
01174|MA   |MA||
01175|MA   |MA||
01176|MA   |MA||
01177|MA   |MA||
01178|MA   |MA||
01179|MA   |MA||
01180|MA   |MA||
01185|MA   |MA||
01186|MA   |MA||
01187|MA   |MA||
01190|MA   |MA||
01192|MA   |MA||
01193|MA   |MA||
01195|MA   |MA||
01196|MA   |MA||
01197|MA   |MA||
01199|44140|MA|Metropolitan|Springfield, MA
01201|38340|MA|Metropolitan|Pittsfield, MA
01202|38340|MA|Metropolitan|Pittsfield, MA
01204|MA   |MA||
01205|MA   |MA||
01207|MA   |MA||
01208|MA   |MA||
01210|MA   |MA||
01211|MA   |MA||
01212|MA   |MA||
01213|MA   |MA||
01214|MA   |MA||
01215|MA   |MA||
01216|MA   |MA||
01218|MA   |MA||
01220|38340|MA|Metropolitan|Pittsfield, MA
01222|38340|MA|Metropolitan|Pittsfield, MA
01223|38340|MA|Metropolitan|Pittsfield, MA
01224|38340|MA|Metropolitan|Pittsfield, MA
01225|38340|MA|Metropolitan|Pittsfield, MA
01226|38340|MA|Metropolitan|Pittsfield, MA
01227|38340|MA|Metropolitan|Pittsfield, MA
01228|MA   |MA||
01229|38340|MA|Metropolitan|Pittsfield, MA
01230|38340|MA|Metropolitan|Pittsfield, MA
01231|MA   |MA||
01233|MA   |MA||
01234|MA   |MA||
01235|38340|MA|Metropolitan|Pittsfield, MA
01236|38340|MA|Metropolitan|Pittsfield, MA
01237|38340|MA|Metropolitan|Pittsfield, MA
01238|38340|MA|Metropolitan|Pittsfield, MA
01239|MA   |MA||
01240|38340|MA|Metropolitan|Pittsfield, MA
01242|38340|MA|Metropolitan|Pittsfield, MA
01243|44140|MA|Metropolitan|Springfield, MA
01244|38340|MA|Metropolitan|Pittsfield, MA
01245|38340|MA|Metropolitan|Pittsfield, MA
01247|38340|MA|Metropolitan|Pittsfield, MA
01248|MA   |MA||
01249|MA   |MA||
01250|MA   |MA||
01251|MA   |MA||
01252|38340|MA|Metropolitan|Pittsfield, MA
01253|38340|MA|Metropolitan|Pittsfield, MA
01254|38340|MA|Metropolitan|Pittsfield, MA
01255|38340|MA|Metropolitan|Pittsfield, MA
01256|38340|MA|Metropolitan|Pittsfield, MA
01257|38340|MA|Metropolitan|Pittsfield, MA
01258|38340|MA|Metropolitan|Pittsfield, MA
01259|38340|MA|Metropolitan|Pittsfield, MA
01260|38340|MA|Metropolitan|Pittsfield, MA
01262|38340|MA|Metropolitan|Pittsfield, MA
01263|38340|MA|Metropolitan|Pittsfield, MA
01264|38340|MA|Metropolitan|Pittsfield, MA
01266|38340|MA|Metropolitan|Pittsfield, MA
01267|38340|MA|Metropolitan|Pittsfield, MA
01269|MA   |MA||
01270|38340|MA|Metropolitan|Pittsfield, MA
01274|MA   |MA||
01276|MA   |MA||
01284|MA   |MA||
01286|MA   |MA||
01290|MA   |MA||
01296|MA   |MA||
01300|MA   |MA||
01301|24640|MA|Micropolitan|Greenfield Town, MA
01302|24640|MA|Micropolitan|Greenfield Town, MA
01303|MA   |MA||
01306|MA   |MA||
01309|MA   |MA||
01310|MA   |MA||
01313|MA   |MA||
01315|MA   |MA||
01316|MA   |MA||
01317|MA   |MA||
01318|MA   |MA||
01320|MA   |MA||
01321|MA   |MA||
01322|MA   |MA||
01324|MA   |MA||
01325|MA   |MA||
01327|MA   |MA||
01329|MA   |MA||
01330|24640|MA|Micropolitan|Greenfield Town, MA
01331|49340|MA|Metropolitan|Worcester, MA-CT
01335|MA   |MA||
01336|MA   |MA||
01337|24640|MA|Micropolitan|Greenfield Town, MA
01338|24640|MA|Micropolitan|Greenfield Town, MA
01339|24640|MA|Micropolitan|Greenfield Town, MA
01340|24640|MA|Micropolitan|Greenfield Town, MA
01341|24640|MA|Micropolitan|Greenfield Town, MA
01342|24640|MA|Micropolitan|Greenfield Town, MA
01343|38340|MA|Metropolitan|Pittsfield, MA
01344|24640|MA|Micropolitan|Greenfield Town, MA
01346|24640|MA|Micropolitan|Greenfield Town, MA
01347|24640|MA|Micropolitan|Greenfield Town, MA
01349|24640|MA|Micropolitan|Greenfield Town, MA
01350|24640|MA|Micropolitan|Greenfield Town, MA
01351|24640|MA|Micropolitan|Greenfield Town, MA
01354|24640|MA|Micropolitan|Greenfield Town, MA
01355|24640|MA|Micropolitan|Greenfield Town, MA
01360|24640|MA|Micropolitan|Greenfield Town, MA
01361|MA   |MA||
01362|MA   |MA||
01363|MA   |MA||
01364|24640|MA|Micropolitan|Greenfield Town, MA
01365|MA   |MA||
01366|49340|MA|Metropolitan|Worcester, MA-CT
01367|24640|MA|Micropolitan|Greenfield Town, MA
01368|49340|MA|Metropolitan|Worcester, MA-CT
01369|MA   |MA||
01370|24640|MA|Micropolitan|Greenfield Town, MA
01371|MA   |MA||
01372|MA   |MA||
01373|24640|MA|Micropolitan|Greenfield Town, MA
01375|24640|MA|Micropolitan|Greenfield Town, MA
01376|24640|MA|Micropolitan|Greenfield Town, MA
01377|MA   |MA||
01378|24640|MA|Micropolitan|Greenfield Town, MA
01379|24640|MA|Micropolitan|Greenfield Town, MA
01380|24640|MA|Micropolitan|Greenfield Town, MA
01384|MA   |MA||
01385|MA   |MA||
01401|MA   |MA||
01404|MA   |MA||
01405|MA   |MA||
01406|MA   |MA||
01408|MA   |MA||
01409|MA   |MA||
01415|MA   |MA||
01416|MA   |MA||
01418|MA   |MA||
01420|49340|MA|Metropolitan|Worcester, MA-CT
01421|MA   |MA||
01422|MA   |MA||
01426|MA   |MA||
01430|49340|MA|Metropolitan|Worcester, MA-CT
01431|15764|MA|Division|Boston-Cambridge-Newton, MA-NH(Cambridge-Newton-Framingham, MA)
01432|15764|MA|Division|Boston-Cambridge-Newton, MA-NH(Cambridge-Newton-Framingham, MA)
01434|49340|MA|Metropolitan|Worcester, MA-CT
